quarter,component,slope,lo90,hi90
2017Q2,P72,-0.000124555515470871,-0.008222988377332598,0.007973877346390856
2017Q3,P72,-0.00012455565886613997,-0.008222990309711596,0.007973878991979315
2017Q4,P72,-0.0001245555742598976,-0.008222992081597897,0.007973880933078104
2018Q1,P72,-0.00012455543812130138,-0.0082229938694606,0.007973882993217997
2018Q2,P72,-0.00012455542199884336,-0.008222995844848103,0.007973885000850415
2018Q3,P72,-0.00012455551353070346,-0.008222997995398431,0.007973886968337023
2018Q4,P72,-0.00012455569643092084,-0.0082230003048254,0.00797388891196356
2019Q1,P72,-0.00012455584718894892,-0.00822300264961812,0.007973890955240221
2019Q2,P72,-0.00012455607419295745,-0.008223005138164232,0.007973892989778318
2019Q3,P72,-0.0001245563717473829,-0.008223007764767401,0.007973895021272636
2019Q4,P72,-0.00012455691031463807,-0.008223010699888877,0.007973896879259602
2020Q1,P72,-0.00012455811981869716,-0.0082230143734509,0.007973898133813506
2020Q2,P72,-0.00012455989143017056,-0.008223018676621507,0.007973898893761166
2020Q3,P72,-0.0001245619100733342,-0.00822302329432115,0.00797389947417448
2020Q4,P72,-0.00012456402697242621,-0.008223028077768396,0.007973900023823543
2021Q1,P72,-0.00012456598866439177,-0.008223032773491767,0.007973900796162984
2021Q2,P72,-0.00012456757311500198,-0.008223037159444557,0.007973902013214552
2021Q3,P72,-0.00012456899753493077,-0.008223041452818932,0.007973903457749072
2021Q4,P72,-0.00012457023905292162,-0.00822304563071621,0.007973905152610365
2022Q1,P72,-0.00012457089802351802,-0.008223049293450276,0.00797390749740324
2022Q2,P72,-0.0001245712034882527,-0.008223052670002423,0.007973910263025918
2022Q3,P72,-0.00012457144337115313,-0.008223056048207405,0.007973913161465099
2022Q4,P72,-0.00012457158967319197,-0.008223059399933905,0.00797391622058752
2023Q1,P72,-0.00012457153997695797,-0.008223062622568496,0.007973919542614581
2023Q2,P72,-0.00012457122570355353,-0.008223065647241838,0.007973923195834731
2023Q3,P72,-0.00012457065863523935,-0.008223068485305829,0.00797392716803535
2023Q4,P72,-0.00012456988048400303,-0.0082230711778348,0.007973931416866793
2024Q1,P72,-0.00012456900606523235,-0.008223073838699317,0.007973935826568851
2024Q2,P72,-0.00012456814754731728,-0.008223076578667844,0.00797394028357321
2024Q3,P72,-0.00012456741400900233,-0.008223079504744886,0.007973944676726883
2024Q4,P72,-0.000124566969252952,-0.008223082777659744,0.00797394883915384
2025Q1,P72,-0.00012456688197958529,-0.008223086461559104,0.007973952697599936
2025Q2,P72,-0.00012456681552659482,-0.00822309021303352,0.00797395658198033
2025Q3,P72,-0.00012456674563401696,-0.008223093997825953,0.007973960506557918
2025Q4,P72,-0.00012456674563401696,-0.008223097874456188,0.007973964383188153
1996Q1,GDP,237.56748888165146,214.6882175448035,260.44676021849943
1996Q2,GDP,103.83047051454196,86.27879300138433,121.38214802769959
1996Q3,GDP,27.048458182346224,9.664428239240888,44.432488125451556
1996Q4,GDP,-18.084125130440498,-35.43465966918525,-0.7335905916957444
1997Q1,GDP,-15.303321603196096,-32.62313397268534,2.016490766293149
1997Q2,GDP,-6.525512866976982,-23.84037369343788,10.789347959483916
1997Q3,GDP,-2.2592656705364327,-19.574004493901253,15.055473152828387
1997Q4,GDP,1.747300561153784,-15.567408071757546,19.062009194065112
1998Q1,GDP,1.6734787327357292,-15.641204491010805,18.988161956482266
1998Q2,GDP,0.8088642278256548,-16.505815057965297,18.123543513616607
1998Q3,GDP,-0.43963807201042626,-17.754317270546068,16.87504112652522
1998Q4,GDP,-1.614067849823476,-18.928747021388226,15.700611321741276
1999Q1,GDP,-1.4901979021419889,-18.80487705274117,15.82448124845719
1999Q2,GDP,1.3438517920875714,-15.970827355384268,18.658530939559412
1999Q3,GDP,1.207202587605884,-16.107476559804198,18.521881735015967
1999Q4,GDP,0.21095408667741622,-17.10372506070874,17.52563323406357
2000Q1,GDP,0.45875471344623175,-16.855924433922894,17.77343386081536
2000Q2,GDP,0.5051994390059455,-16.809479708370258,17.81987858638215
2000Q3,GDP,1.153871324967704,-16.160807822401424,18.46855047233683
2000Q4,GDP,-0.3087206429675273,-17.623399790336656,17.005958504401598
2001Q1,GDP,-0.6516579947425067,-17.966337142111634,16.66302115262662
2001Q2,GDP,-0.577430647968569,-17.892109795337696,16.737248499400557
2001Q3,GDP,-0.7397179098511197,-18.054397057220246,16.574961237518007
2001Q4,GDP,-0.3766585939307599,-17.691337741299886,16.938020553438367
2002Q1,GDP,-0.08292212227936924,-17.397601269648497,17.231757025089756
2002Q2,GDP,0.5689262009769894,-16.745752946392138,17.883605348346116
2002Q3,GDP,0.366354737105108,-16.948324410264018,17.681033884474235
2002Q4,GDP,0.0484771616945866,-17.26620198567454,17.36315630906371
2003Q1,GDP,-0.8150489562325626,-18.12972810360169,16.499630191136564
2003Q2,GDP,-0.9761076446548529,-18.29078679202398,16.338571502714274
2003Q3,GDP,0.9723697641598671,-16.34230938320926,18.287048911528995
2003Q4,GDP,1.316663138171335,-15.99801600919779,18.631342285540462
2004Q1,GDP,0.3624211890596216,-16.952257958309506,17.677100336428747
2004Q2,GDP,-0.4811418764363662,-17.795821023805495,16.83353727093276
2004Q3,GDP,-0.3296639295241246,-17.64434307689325,16.985015217845003
2004Q4,GDP,-0.9174083198746699,-18.232087467243797,16.397270827494456
2005Q1,GDP,-0.32301845512285565,-17.637697602491983,16.99166069224627
2005Q2,GDP,0.12271533998660544,-17.19196380738252,17.437394487355732
2005Q3,GDP,0.7647125064392253,-16.549966640929902,18.07939165380835
2005Q4,GDP,0.7243125007934981,-16.590366646575628,18.038991648162625
2006Q1,GDP,0.17914342850251586,-17.13553571886661,17.493822575871643
2006Q2,GDP,0.4039791802638062,-16.91069996710532,17.718658327632934
2006Q3,GDP,0.030761732740795744,-17.28391741462833,17.345440880109923
2006Q4,GDP,-1.1824108587193947,-18.49709000608852,16.132268288649733
2007Q1,GDP,-2.1526844603953315,-19.467363607764458,15.161994686973795
2007Q2,GDP,-2.7222237564319816,-20.036902903801106,14.592455390937145
2007Q3,GDP,2.4769218584958197,-14.837757288873307,19.791601005864948
2007Q4,GDP,2.3875057271506517,-14.927173420218475,19.70218487451978
2008Q1,GDP,0.19366162640474505,-17.121017520964383,17.50834077377387
2008Q2,GDP,-0.9608655276018698,-18.275544674970995,16.35381361976726
2008Q3,GDP,-0.0034755429582729036,-17.3181546903274,17.311203604410853
2008Q4,GDP,0.6221471745222384,-16.692531972846886,17.936826321891367
2009Q1,GDP,0.4725669315542246,-16.8421122158149,17.787246078923353
2009Q2,GDP,-0.19870223586226443,-17.51338138323139,17.115976911506863
2009Q3,GDP,-1.1594384243480493,-18.474117571717176,16.155240723021077
2009Q4,GDP,-0.11420688641194321,-17.42888603378107,17.200472260957184
2010Q1,GDP,0.4261297922268077,-16.88854935514232,17.740808939595933
2010Q2,GDP,0.5682812378261708,-16.746397909542956,17.882960385195297
2010Q3,GDP,-0.22272924793007176,-17.5374083952992,17.091949899439054
2010Q4,GDP,0.331455617895936,-16.98322352947319,17.646134765265064
2011Q1,GDP,1.5071487502008583,-15.807530397168268,18.821827897569985
2011Q2,GDP,-0.8016650345138765,-18.116344181883004,16.51301411285525
2011Q3,GDP,-1.3297756965174536,-18.64445484388658,15.984903450851673
2011Q4,GDP,-0.7815912126837024,-18.096270360052827,16.533087934685426
2012Q1,GDP,0.27986630780918387,-17.034812839559944,17.59454545517831
2012Q2,GDP,0.48274287725686493,-16.831936270112262,17.79742202462599
2012Q3,GDP,0.5516904984327906,-16.762988648936336,17.866369645801917
2012Q4,GDP,0.02129040742593835,-17.29338873994319,17.335969554795064
2013Q1,GDP,-0.24610710521385348,-17.56078625258298,17.068572042155274
2013Q2,GDP,-0.6451089887866169,-17.959788136155744,16.66957015858251
2013Q3,GDP,-0.1411665120077654,-17.45584565937689,17.173512635361362
2013Q4,GDP,-0.06790652702443178,-17.382585674393557,17.246772620344696
2014Q1,GDP,-0.26040327226220816,-17.575082419631336,17.054275875106917
2014Q2,GDP,0.9582241657914498,-16.356454981577677,18.272903313160576
2014Q3,GDP,0.6021143354247458,-16.712564811944382,17.91679348279387
2014Q4,GDP,-2.3889720887428534,-19.70365123611198,14.925707058626273
2015Q1,GDP,-7.823610411082417,-25.138289558451543,9.49106873628671
2015Q2,GDP,-10.365805658325339,-27.680484805694466,6.9488734890437875
2015Q3,GDP,11.287293109020656,-6.027386038348471,28.601972256389782
2015Q4,GDP,8.201430457016802,-9.113248690352325,25.516109604385928
2016Q1,GDP,2.348490561088102,-14.966188586281024,19.66316970845723
2016Q2,GDP,-0.026392802197397813,-17.341071949566526,17.288286345171727
2016Q3,GDP,-0.03444582209363478,-17.34912496946276,17.280233325275493
2016Q4,GDP,-0.21048329240722186,-17.52516243977635,17.104195854961905
2017Q1,GDP,-1.6397571198048633,-18.95443626717399,15.674922027564264
2017Q2,GDP,-0.327260663196959,-17.641939810566086,16.987418484172167
2017Q3,GDP,-0.32111635162889307,-17.63579549899802,16.99356279574023
2017Q4,GDP,1.2236668262473005,-16.091012321121827,18.538345973616426
2018Q1,GDP,0.6280703019935472,-16.68660884537558,17.942749449362672
2018Q2,GDP,-0.5602126693905074,-17.874891816759636,16.754466477978617
2018Q3,GDP,-0.22171748202411545,-17.53639662939324,17.092961665345012
2018Q4,GDP,0.09929646223434041,-17.215382685134784,17.41397560960347
2019Q1,GDP,0.6595312211835956,-16.65514792618553,17.974210368552722
2019Q2,GDP,-0.331524823739342,-17.64620397110847,16.983154323629783
2019Q3,GDP,-0.7974584042206807,-18.112137551589807,16.517220743148446
2019Q4,GDP,-1.4864117770547713,-18.8010909244239,15.828267370314355
2020Q1,GDP,-1.9156281633853551,-19.230307310754483,15.399050983983772
2020Q2,GDP,-1.9738265106385553,-19.288505658007683,15.34085263673057
2020Q3,GDP,2.046773047879407,-15.26790609948972,19.361452195248532
2020Q4,GDP,0.8121467345964186,-16.50253241277272,18.126825881965555
2021Q1,GDP,0.28918507196210186,-17.025494075407064,17.603864219331268
2021Q2,GDP,0.5863553661714385,-16.728323781197762,17.90103451354064
2021Q3,GDP,1.0969437488393967,-16.2177353985323,18.411622896211096
2021Q4,GDP,0.475982887673246,-16.838696259715743,17.790662035062237
2022Q1,GDP,0.20810943428816375,-17.10656971312482,17.52278858170115
2022Q2,GDP,0.7149872149163661,-16.599691932558486,18.029666362391218
2022Q3,GDP,-0.08745379402612352,-17.40213294463039,17.227225356578142
2022Q4,GDP,0.09419446902127793,-17.220484702566154,17.40887364060871
2023Q1,GDP,1.0749163241661486,-16.239762874438394,18.389595522770694
2023Q2,GDP,1.289276689261047,-16.02540259668806,18.603955975210155
2023Q3,GDP,-1.2953485605701376,-18.61003178705985,16.019334665919576
2023Q4,GDP,-0.7904698051271906,-18.105178462295825,16.524238852041442
2024Q1,GDP,-0.0026192344554052394,-17.31735813652985,17.31211966761904
2024Q2,GDP,0.008416041309501354,-17.306444978655716,17.32327706127472
2024Q3,GDP,0.3089286654275536,-17.01088716562598,17.62874449648109
2024Q4,GDP,0.7872008354443666,-16.56336340939187,18.1377650802806
2025Q1,GDP,0.6514322418225106,-16.73269113009201,18.035555613737035
2025Q2,GDP,-1.3356357420505875,-18.887551962496584,16.216280478395408
2025Q3,GDP,-2.5544365726535547,-25.437015933414866,20.32814278810776
2025Q4,GDP,-2.5544365726533265,-45.128847327704605,40.019974182397945
1996Q1,sum_minus_gdp_gap,3.5700206246769426,,
1996Q2,sum_minus_gdp_gap,-0.6107239003758878,,
1996Q3,sum_minus_gdp_gap,-1.0722604063969534,,
1996Q4,sum_minus_gdp_gap,-0.7298006926073235,,
1997Q1,sum_minus_gdp_gap,0.07253042706748936,,
1997Q2,sum_minus_gdp_gap,0.24900143008837272,,
1997Q3,sum_minus_gdp_gap,0.4488283002026703,,
1997Q4,sum_minus_gdp_gap,0.25337459995350553,,
1998Q1,sum_minus_gdp_gap,-0.07906891644742076,,
1998Q2,sum_minus_gdp_gap,-0.3844798160112416,,
1998Q3,sum_minus_gdp_gap,-0.04022971415293236,,
1998Q4,sum_minus_gdp_gap,0.2351827488824101,,
1999Q1,sum_minus_gdp_gap,0.0016267406357082237,,
1999Q2,sum_minus_gdp_gap,0.4887408516400087,,
1999Q3,sum_minus_gdp_gap,0.15054599277175718,,
1999Q4,sum_minus_gdp_gap,-0.03826636733741867,,
2000Q1,sum_minus_gdp_gap,-0.6304418740847666,,
2000Q2,sum_minus_gdp_gap,-0.1836954317055966,,
2000Q3,sum_minus_gdp_gap,-0.40360784006929706,,
2000Q4,sum_minus_gdp_gap,-0.2669271489355063,,
2001Q1,sum_minus_gdp_gap,0.5292890384346532,,
2001Q2,sum_minus_gdp_gap,0.7472080286882877,,
2001Q3,sum_minus_gdp_gap,-0.1473505315333642,,
2001Q4,sum_minus_gdp_gap,-0.09971433553217068,,
2002Q1,sum_minus_gdp_gap,0.5312662841487699,,
2002Q2,sum_minus_gdp_gap,-0.21362087967242682,,
2002Q3,sum_minus_gdp_gap,-0.42502160687728485,,
2002Q4,sum_minus_gdp_gap,-0.5958852609079446,,
2003Q1,sum_minus_gdp_gap,-0.2123568164160109,,
2003Q2,sum_minus_gdp_gap,-0.03306047658956612,,
2003Q3,sum_minus_gdp_gap,0.45109204398637004,,
2003Q4,sum_minus_gdp_gap,-0.21610585292009699,,
2004Q1,sum_minus_gdp_gap,-0.16929962611309793,,
2004Q2,sum_minus_gdp_gap,0.2989835579075665,,
2004Q3,sum_minus_gdp_gap,0.12177755940852233,,
2004Q4,sum_minus_gdp_gap,0.8347295244065395,,
2005Q1,sum_minus_gdp_gap,0.3754538463443043,,
2005Q2,sum_minus_gdp_gap,0.040933674557976446,,
2005Q3,sum_minus_gdp_gap,-0.9119229981255895,,
2005Q4,sum_minus_gdp_gap,-0.4601855328212141,,
2006Q1,sum_minus_gdp_gap,-0.022149928506059263,,
2006Q2,sum_minus_gdp_gap,-0.30545641910827614,,
2006Q3,sum_minus_gdp_gap,-0.10222340155397305,,
2006Q4,sum_minus_gdp_gap,0.5022533002030621,,
2007Q1,sum_minus_gdp_gap,0.27648102910786987,,
2007Q2,sum_minus_gdp_gap,0.44687136189353494,,
2007Q3,sum_minus_gdp_gap,-0.019250338380373933,,
2007Q4,sum_minus_gdp_gap,-0.6335115222321233,,
2008Q1,sum_minus_gdp_gap,0.0521549532775655,,
2008Q2,sum_minus_gdp_gap,0.6963686804802117,,
2008Q3,sum_minus_gdp_gap,0.24962351702125987,,
2008Q4,sum_minus_gdp_gap,-0.426038440028774,,
2009Q1,sum_minus_gdp_gap,-0.3043744545649504,,
2009Q2,sum_minus_gdp_gap,0.3257078240624105,,
2009Q3,sum_minus_gdp_gap,0.7181450458405845,,
2009Q4,sum_minus_gdp_gap,-0.05891344203266527,,
2010Q1,sum_minus_gdp_gap,-0.26621773954390177,,
2010Q2,sum_minus_gdp_gap,-0.4393243510535718,,
2010Q3,sum_minus_gdp_gap,0.4095016993766095,,
2010Q4,sum_minus_gdp_gap,0.25768276310402827,,
2011Q1,sum_minus_gdp_gap,-0.3054282045568406,,
2011Q2,sum_minus_gdp_gap,0.20493651218863862,,
2011Q3,sum_minus_gdp_gap,0.3781796665428213,,
2011Q4,sum_minus_gdp_gap,0.19843506936027433,,
2012Q1,sum_minus_gdp_gap,-0.6608043745040837,,
2012Q2,sum_minus_gdp_gap,-0.4298863843280968,,
2012Q3,sum_minus_gdp_gap,-0.11387976578461317,,
2012Q4,sum_minus_gdp_gap,0.07183255585402272,,
2013Q1,sum_minus_gdp_gap,0.035173437302677246,,
2013Q2,sum_minus_gdp_gap,0.2584396231995563,,
2013Q3,sum_minus_gdp_gap,-0.09931899790324245,,
2013Q4,sum_minus_gdp_gap,0.06412788747981554,,
2014Q1,sum_minus_gdp_gap,0.11678127834254495,,
2014Q2,sum_minus_gdp_gap,-0.29751058616007586,,
2014Q3,sum_minus_gdp_gap,-0.4352954516790073,,
2014Q4,sum_minus_gdp_gap,0.11228366870656759,,
2015Q1,sum_minus_gdp_gap,-0.07130424323331841,,
2015Q2,sum_minus_gdp_gap,-0.7533787721639573,,
2015Q3,sum_minus_gdp_gap,-0.01734602687014508,,
2015Q4,sum_minus_gdp_gap,0.05295427443850009,,
2016Q1,sum_minus_gdp_gap,0.3216084493414364,,
2016Q2,sum_minus_gdp_gap,0.031199778263722083,,
2016Q3,sum_minus_gdp_gap,-0.5606237578654995,,
2016Q4,sum_minus_gdp_gap,-0.48457726172738147,,
2017Q1,sum_minus_gdp_gap,0.7675006527648721,,
2017Q2,sum_minus_gdp_gap,0.11667604480247437,,
2017Q3,sum_minus_gdp_gap,-0.06258881354217793,,
2017Q4,sum_minus_gdp_gap,-0.050013161685396934,,
2018Q1,sum_minus_gdp_gap,0.08937467613686578,,
2018Q2,sum_minus_gdp_gap,0.7564267870717741,,
2018Q3,sum_minus_gdp_gap,0.16486198558978649,,
2018Q4,sum_minus_gdp_gap,-0.08649045368827325,,
2019Q1,sum_minus_gdp_gap,-0.3043211770795485,,
2019Q2,sum_minus_gdp_gap,0.2772529226938556,,
2019Q3,sum_minus_gdp_gap,0.630266616515803,,
2019Q4,sum_minus_gdp_gap,0.7616436381741729,,
2020Q1,sum_minus_gdp_gap,0.2339205112830891,,
2020Q2,sum_minus_gdp_gap,-0.16582541760238012,,
2020Q3,sum_minus_gdp_gap,-0.0481375846623493,,
2020Q4,sum_minus_gdp_gap,0.9698218289981597,,
2021Q1,sum_minus_gdp_gap,0.35029200600354315,,
2021Q2,sum_minus_gdp_gap,-0.46249889956158097,,
2021Q3,sum_minus_gdp_gap,-1.0796735393828938,,
2021Q4,sum_minus_gdp_gap,-0.5421449511586365,,
2022Q1,sum_minus_gdp_gap,-0.2901666679097063,,
2022Q2,sum_minus_gdp_gap,-0.8183110952288748,,
2022Q3,sum_minus_gdp_gap,-0.0030224610550402403,,
2022Q4,sum_minus_gdp_gap,0.07938880829355749,,
2023Q1,sum_minus_gdp_gap,0.04595994247790336,,
2023Q2,sum_minus_gdp_gap,-0.04437761029404075,,
2023Q3,sum_minus_gdp_gap,0.1831243707471657,,
2023Q4,sum_minus_gdp_gap,-0.11427681382112098,,
2024Q1,sum_minus_gdp_gap,-0.42290576180984657,,
2024Q2,sum_minus_gdp_gap,-0.1292950818771711,,
2024Q3,sum_minus_gdp_gap,0.08677100524898246,,
2024Q4,sum_minus_gdp_gap,-0.22464971263508582,,
2025Q1,sum_minus_gdp_gap,-0.1355577677636236,,
2025Q2,sum_minus_gdp_gap,0.5638280727172768,,
2025Q3,sum_minus_gdp_gap,1.766698685054777,,
2025Q4,sum_minus_gdp_gap,1.7666986850545467,,
